diplomacy	<div>dɪplóʊməsi<br></div>外交	
chore	<div>tʃˈɔɚ<br></div>日常の雑用	
swell	<div>swél<br></div>（動）（打撲・病気などで）腫れる、膨張する、増大する	
sprain	<div>spréɪn<br></div>（動）捻挫（ねんざ）する<br><div><br></div><div>sprain&nbsp;one's&nbsp;ankle</div><div>足首をくじく<br></div>	
reign	<div>réɪn<br></div>統治する	
anguish	<div>ˈæŋɡwɪʃ<br></div>（名）苦痛、悲しみ<div><br></div><div>She&nbsp;has been&nbsp;in anguish&nbsp;over her&nbsp;mother's&nbsp;illness.<br>彼女は母親の病気にひどく苦しんでいる。<br></div>	
upset（動と形それぞれ）	<div>`ʌpsét<br></div>（動）駄目にする、転覆させる<div>（形）怒って、動揺して</div>	
shiver	<div>ʃívɚ<br></div>（動）（寒さで）震える<div>（名）震え、悪寒</div>	
pivotal	<div>pívəṭl<br></div>（形）中心となる	
chronicle	<div>krάnɪkl<br></div>年代記、記録	
peck	<div>pék<br></div>（動）（鳥が）ついばむ、（くちばしで）つつく<div>（名）ついばむこと</div>	
dove	<div>dˈʌv<br></div>鳩	
usher	<div>ˈʌʃɚ<br></div>（動）先導する、案内する<div>（名）（劇場の）案内係</div><div><br></div><div>The professor&nbsp;ushered&nbsp;us&nbsp;into his office.<br>教授は私たちを研究室に案内してくれた。<br></div>	
banish	<div>bˈænɪʃ<br></div>（他）追放する、追い払う<div><br></div><div>banish&nbsp;a&nbsp;person from the country</div><div>人を国から追放する<br></div>	
fatigue	<div>[fətíːg]</div>（名）（心身の相当な）疲れ<div>（動）とても疲れさせる</div>	
omnivore	<div>άmnivɔ̀ːr<br></div>（人間などのように）雑食性の動物	
tremor	<div>[trémɚ]</div>（名）（声などの）震え、（地面などの）震動<div>（自）震える</div>	
tomb	<div>[túːm]</div>墓	
fauna	<div>fˈɔːnə<br></div>（ある地方・時代の）動物相	
crustacean	<div>krʌstéɪʃən<br></div>（エビやミジンコなどの）甲殻類	
vulnerable	<div>vˈʌln(ə)rəbl<br></div>（感情などが）傷つきやすい	
humiliate	<div>hjuːmílièɪt<br></div>（動）恥をかかす<div><br></div><div>He&nbsp;felt&nbsp;utterly&nbsp;humiliated.</div><div>彼はまったく恥ずかしい思いをした。<br></div>	
cast	<div>kˈæst<br></div>（動）投げる、投票する、鋳造する<div>（名）投げること、鋳型、（映画などの）配役</div><div><br></div><div>cast a die</div><div>サイコロを振る</div><div><br></div>	
eminent	<div>émənənt<br></div>（形）素晴らしい、著名な<div><br></div><div>an&nbsp;eminent&nbsp;writer</div><div>著名な作家<br></div>	
beak	<div>bíːk<br></div><div>（鳥などの）くちばし<br></div><div><br></div><div>The eagle&nbsp;had a&nbsp;mouse&nbsp;in its&nbsp;beak.<br>ワシはネズミをくわえていた。<br></div>	
prescription	<div>prɪskrípʃən<br></div>処方箋、規定	
vegetation	<div>vèdʒətéɪʃən<br></div>（一地域の）植生、（ある地域全ての）植物、草木	
hatch	<div>hˈætʃ<br></div>（動）孵化させる<div>（名）孵化、ハッチ、ふた</div>	
weary	<div>wí(ə)ri<br></div>（形）疲れ果てた<div><br></div><div>a&nbsp;weary&nbsp;brain</div><div>疲れた頭<br></div>	
wasp	<div>wάsp<br></div>（名）スズメバチ、ジガバチ	
detach	<div>dɪtˈætʃ<br></div>分離する	
horticulture	<div>hˈɔɚṭək`ʌltʃɚ<br></div>園芸（学）	
inaugurate	<div>[ɪnˈɔːgjʊrèɪt]</div>（動）（通例受身形で）就任する、落成式を行う<div><br></div><div>A&nbsp;President of the United States&nbsp;is&nbsp;inaugurated&nbsp;every&nbsp;four&nbsp;years.</div><div>合衆国の大統領は&nbsp;4 年ごとに就任する。<br></div>	
rally	<div>rˈæli<br></div>（名）（政治的・宗教的な）集会、反発<div>（動）集まる</div>	
lung	<div>lˈʌŋ<br></div>（脊椎動物の）肺	
lid	<div>líd<br></div>（名）（容器の）ふた<div><br></div><div>jar&nbsp;lid<br></div><div>びんのふた<br></div>	
drill（ドリル以外の意味）	<div>dríl<br></div>（名）訓練<div>（動）訓練を行う、穴を開ける<br></div>	
outskirts	<div>άʊtsk`ɚːts<br></div>（the〜）郊外、周辺	
incline	<div>ɪnklάɪn<br></div>（受身形で）〜したいと思う、〜する気がある	
hatred	<div>héɪtrəd<br></div>憎しみ	
prevalent	<div>prév(ə)lənt<br></div>（病気が）蔓延している、普及している	
polar bear	<div>póʊlɚ<br></div>北極グマ	
competent	<div>kάmpətnt<br></div>有能な	
soak	<div>sóʊk<br></div>（しばしば受身形で）ずぶぬれになる、ぬれる、（液体に）浸す	
contrary	<div>kάntreri<br></div>（性質などが）反対の	
transfusion	<div>trænsfjúːʒən<br></div>輸血	
terra	<div>ˈtɛˌrɑ<br></div>土、大地	
fossil	<div>fάsl<br></div>化石	
stir	<div>stˈɚː<br></div>（液体などを）かき混ぜる、（かすかに）動かす	
steer	<div>[stíɚ]</div>（船などの）舵を取る	
damp	<div>dˈæmp<br></div>（不快な）湿気のある	
nest	<div>nést<br></div>（名）巣<div>（動）巣ごもる</div><div><br></div><div>a&nbsp;wasps'&nbsp;nest<br></div><div>ハチの巣<br></div>	
magnetism	<div>mˈægnətìzm<br></div>磁気、磁性、磁気作用	
vertebrate	<div>vˈɚːṭəbrət<br></div>（名）脊椎動物<div>（形）脊椎のある</div>	
facet	<div>[fˈæsɪt]</div>（名）（宝石・結晶などの）彫面、（物事の）一面	
medieval	<div>mìːdiíːv(ə)l<br></div>中世の	
burst	<div>bˈɚːst<br></div>（動）（通例進行形で）充満する、（管・タイヤ類が）破裂する<div><br></div><div>The&nbsp;balloon&nbsp;burst.</div><div>その気球は破裂した。</div>	
prudent	<div>prúːdnt<br></div>賢明な、慎重な	
artisan	<div>άɚṭəzn<br></div>（名）職人、熟練工<div><br></div><div>a&nbsp;skillful&nbsp;artisan<br></div><div>うでのいい職人<br></div>	
scorn	<div>skˈɔɚn<br></div>嘲笑する、軽蔑する	
address（動詞の意味は？）	<div>ədrés<br></div>（動）演説する<div>（名）宛先、住所</div>	
coalition	<div>kòʊəlíʃən</div>（名）連合<div><br></div><div>a&nbsp;three‐party&nbsp;coalition<br></div><div>三党連立</div>	
glacier	<div>gléɪʃɚ<br></div>氷河	
chronological order	<div>krὰnəlάdʒɪk(ə)l<br></div>年代順	
commonplace	<div>kάmənplèɪs<br></div>（形）ありふれた、平凡な<div>（名）ありふれたこと</div>	
synthesis	<div>sínθəsɪs<br></div>統合、合成	
entomology	<div>[ènṭəmάlədʒi]</div>（名）昆虫学	
discharge	<div>dɪstʃάɚdʒ<br></div>（動）（気体・液体などを）排出する、解雇する<div>（名）流出、荷下ろし、解任、退院</div>	
porous	<div>pˈɔːrəs<br></div>（形）多孔性の、浸透性の	
discreet	<div>dɪskríːt<br></div>（形）思慮深い、（言動が）慎重な<div>※ discrete「分離した、別個の」との混同注意</div><div><br></div><div>a&nbsp;discreet&nbsp;person<br></div><div>分別のある人<br></div>	
affirm	<div>əfˈɚːm<br></div>（動）主張する、断言する、肯定する	
amend	<div>əménd<br></div>（動）（法案・憲法などの字句を）修正する	
epoch	<div>épək<br></div>（歴史・人生上の）新時代、新時期、エポック	
endow	<div>endάʊ<br></div>（動）（通例受身形で）授けられている、（基金として）寄付する<div><br></div><div>Dogs&nbsp;are&nbsp;endowed&nbsp;with a&nbsp;keen&nbsp;sense of&nbsp;smell.<br>犬は生まれながら鋭い嗅覚を持っている<br></div>	
thrust	<div>θrˈʌst<br></div>（動）（ある状態に）追いやる、突き進む<div><br></div><div>He&nbsp;thrust&nbsp;the guard&nbsp;aside.<br>彼は守衛をわきへ押しのけた<br></div>	
wholesale	<div>hóʊlsèɪl<br></div>卸売り	
utility	<div>juːtíləṭi<br></div>公用、（通例 -ties で）公益事業、水道光熱費	
refrain	<div>rɪfréɪn<br></div>慎む、断つ、やめる	
probe	<div>próʊb<br></div>（動）探査する、精査する<div>（名）探査衛星</div>	
feeble	<div>fíːbl<br></div>（体が）弱い、（光・音などが）かすかな<div><br></div><div>the&nbsp;feeble&nbsp;light of&nbsp;the&nbsp;stars</div><div>星のかすかな光<br></div>	
fractured	<div>ˈfræktʃɝd<br></div>粉々になった、破砕した	
be well-off	裕福である	
immense	<div>ɪméns<br></div>巨大な	
exhibit	<div>egzíbɪt<br></div>（名）展示物、展示会<div>（動）展示する</div>	
generous	<div>dʒén(ə)rəs<br></div>寛大な、気前のよい	
institution	<div>ìnstət(j)úːʃən<br></div>機関、団体、しきたり	
commission	<div>kəmíʃən<br></div>（動）委託する、委任する<div>（名）委員会、歩合給</div>	
brick	<div>brík<br></div>（名）レンガ	
be propped up against	<div>prɑpt<br></div>〜に立てかける	
auditorium	<div>`ɔːdətˈɔːriəm<br></div>（名）講堂、（劇場・ホールの）観客席	
slanted	<div>ˈslæntɪd<br></div>（形）傾斜した、斜めの<div><br></div><div>He&nbsp;slanted&nbsp;his&nbsp;cap.<br></div><div>彼は帽子を斜めにした。<br></div>	
pottery	<div>pάṭəri</div>陶器、瀬戸物	
unattended	<div>`ʌnəténdɪd<br></div>（形）（担当の）人がいない<div><br></div><div>leave&nbsp;a&nbsp;vehicle&nbsp;unattended<br></div><div>車を放置する<br></div>	
awning	<div>ˈɔːnɪŋ<br></div>（名）日除け	
patio	<div>pˈæṭiòʊ<br></div>テラス	
crate	<div>kréɪt<br></div>（名）（輸送用の）木箱、ケース<div>（動）木枠に詰める</div>	
station（動詞の意味は？）	<div>stéɪʃən<br></div>（動）配置する<div>（名）駅</div>	
window pane	<div>péɪn<br></div>窓ガラス	
stroll	<div>stróʊl<br></div>ぶらぶら歩く	
lamppost	<div>ˈlæˌmppost<br></div>街灯柱	
canopy	<div>kˈænəpi<br></div>天蓋	
complimentary	<div>kὰmpləménṭəri<br></div>（形）無料の、敬意を表する	
extensive	<div>eksténsɪv<br></div>詳細な、幅広い、大規模な	
banquet	<div>bˈæŋkwɪt<br></div>（名）夕食会	
assembly	<div>əsémbli<br></div>組立、集会	
renowned	<div>rɪnάʊnd<br></div>名高い、著名な	
sculpture	<div>skˈʌlptʃɚ<br></div>彫刻	
appliance	<div>əplάɪəns<br></div>（名）電化製品	
venue	<div>vénjuː<br></div>会場	
circulation	<div>s`ɚːkjʊléɪʃən<br></div>発行部数、流通、（図書館の）貸出	
accomplished	<div>ʌˈkɑmplɪʃt<br></div>（形）熟達した、スキルの高い	
premises	<div>ˈpɹɛməsiːz<br></div>敷地	
conservation	<div>kὰnsɚvéɪʃən<br></div>（名）節約、環境保護<div><br></div><div>conservation&nbsp;of the&nbsp;rain forests</div><div>熱帯雨林の保護<br></div>	
pastry	<div>péɪstri<br></div>焼き菓子	
tenant	<div>ténənt<br></div>貸借人、入居者	
postage	<div>póʊstɪdʒ<br></div>郵便料金	
drape	<div>dréɪp<br></div>（名）厚手のカーテン<div>（動）ゆるやかにかける、おおう</div>	
freight elevator	<div>fréɪt&nbsp;éləvèɪṭɚ<br></div>貨物用エレベーター	
panel（パネル以外）	<div>pˈænl<br></div>グループ、パネル	
strive	<div>strάɪv<br></div>（動）懸命に努力する、戦う<div><br></div><div>He&nbsp;strove&nbsp;for&nbsp;success in&nbsp;the business&nbsp;world.<br>彼はビジネス界で成功しようと懸命になった<br></div>	
checkout（チェックアウト以外）	<div>tˈʃekàut<br></div>レジ、チェックアウト	
preliminary	<div>prɪlímənèri<br></div>仮の、暫定の、本番前の	
steadily	<div>stédəli<br></div>（副）着実に、規則的に	
controversial	<div>kὰntrəvˈɚːʃəl<br></div>（形）議論を引き起こす、議論の的になる	
understaffed	<div>ˈʌndɝˌstæft<br></div>人手不足の	
legislation	<div>lèdʒɪsléɪʃən<br></div>（名）法律、法制化<div><br></div><div>the&nbsp;power of&nbsp;legislation<br>立法権<br></div>	
plumber	<div>plˈʌmɚ<br></div>配管工	
welder	<div>ˈwɛldɝ<br></div>溶接工	
civil engineer	<div>sív(ə)l&nbsp;èndʒəníɚ<br></div>土木技師	
veterinarian	<div>vèṭərəné(ə)riən<br></div>獣医	
locksmith	<div>ˈlɑˌksmɪθ<br></div>（名）鍵屋	
courier	<div>[kˈʊriɚ]</div>宅配業者、添乗員	
auditor	<div>ˈɔːdəṭɚ<br></div>（名）会計監査官	
attorney	<div>ətˈɚːni<br></div><div>（名）弁護士、代理人</div>	
proofreader	校正者<div>※発音記号がない</div>	
correspondent	<div>k`ɔːrəspάndənt<br></div>（名）特派員、文通者、一致するもの	
fine arts	芸術	
notwithstanding	<div>nὰtwɪθstˈændɪŋ<br></div>〜にもかかわらず	
in light of	〜を考慮に入れると	
insofar as	<div>ɪnsəʊˈfaː(r)<br></div>〜する限りにおいて	
inasmuch as	<div>ˌɪˈnæsmʌk<br></div>〜する限りにおいて	
lumber	<div>lˈʌmbɚ</div>（名）材木、製材<div><br></div><div>saw lumber<br>材木をのこぎりで切る<br></div>	
compartment	<div>kəmpάɚtmənt<br></div>一区画	
showcase（動詞の意味は？）	<div>ˈʃoˌkes<br></div>（動）披露する<div>（名）お披露目の場、ショーケース</div>	
discontinued	<div>[dɪskʌˈntɪnjud]</div>（製造・販売が）終了した	
excerpt	<div>éksɚːpt<br></div>抜粋、引用	
municipal	<div>mjuːnísəp(ə)l<br></div>市の、市営の	
culinary	<div>[kˈʌlənèri]</div>料理の	
attire	<div>ətάɪɚ<br></div><div>（名）服装</div>	
furnished	<div>ˈfɝnɪʃt<br></div>家具付きの	
acclaimed	<div>ʌˈklemd<br></div>（形）絶賛されている	
correspondence	<div>k`ɔːrəspάndəns<br></div>（名）やり取り、文通、一致、調和、対応	
detergent	<div>dɪtˈɚːdʒənt<br></div>洗剤	
prestigious	<div>prestídʒəs<br></div>（形）名声のある、一流の	
misplace	<div>mɪˈsples<br></div>紛失する、置き忘れる	
subsidiary	<div>[səbsídièri]</div>（名）子会社、補助員<div>（形）補助的な、補助金による</div>	
disruption	<div>dɪsrˈʌpʃən<br></div>（名）混乱、分裂、破壊<div><br></div><div>My new job caused a disruption in my sleep pattern.</div><div>私の新しい仕事は、睡眠パターンを乱しました。<br></div>	
incur	<div>ɪnkˈɚː<br></div>（損失や罰金などを）受ける、被る、負担する	
tentative	<div>ténṭəṭɪv<br></div>（形）仮の<div><br></div><div>a&nbsp;tentative&nbsp;theory<br></div><div>仮説</div>	
apprentice	<div>əprénṭɪs<br></div>（名）見習い、実習生<div><br></div><div>a&nbsp;carpenter's apprentice<br></div><div>大工見習い</div>	
overwhelmingly	<div>ˌovɝˈwɛlmɪŋli<br></div>圧倒的に	
proceeds	<div>próʊsiːdz<br></div>（名）収益<div><br></div><div>net&nbsp;proceeds</div><div>純利益<br></div>	
inclement	<div>[ìnklémənt]</div>（形）荒れ模様の、（寒さまたは風雨のために）不良な	
anecdote	<div>ˈænɪkdòʊt<br></div>（名）逸話	
intermission	<div>ìnṭɚmíʃən<br></div>休憩時間	
solicit	<div>səlísɪt<br></div>求める、嘆願する	
commemorate	<div>kəmémərèɪt<br></div>（記念日や人を）祝う、記念する	
applicable	<div>ˈæplɪkəbl<br></div>（形）適用される、当てはまる<div><br></div><div>The rule&nbsp;is&nbsp;applicable&nbsp;to&nbsp;this case.</div><div>その規則はこの場合に当てはまる。<br></div>	
commend	<div>kəménd<br></div>ほめる	
complement	<div>kάmpləmənt<br></div>（動）合う、補完する<div>（名）補足して完全にするもの、補語</div><div><br></div><div>Good music&nbsp;is&nbsp;the&nbsp;complement&nbsp;of a&nbsp;lively&nbsp;party.</div><div>よい音楽があってこそパーティーは盛り上がる。<br></div>	
incorporate	<div>ɪnkˈɔɚpərèɪt<br></div>取り入れる、組み込む、法人化する	
lapse	<div>lˈæps<br></div>（動）失効する、うっかりミスをする<div>（名）過失、時の経過</div>	
picturesque	<div>pìktʃərésk<br></div>絵のように美しい	
withstand	<div>wɪθstˈænd<br></div>耐える	
aspiring	<div>əspάɪ(ə)rɪŋ<br></div>〜志望の、〜になろうとする	
assorted	<div>əsˈɔɚṭɪd<br></div>（形）詰め合わせの、様々な、類別した	
obstruct	<div>əbstrˈʌkt<br></div>（道路や視界を）ふさぐ、さえぎる、妨害する	
fierce	<div>fíɚs<br></div>（形）熾烈な、激しい<div><br></div><div>a&nbsp;fierce&nbsp;tiger</div><div>獰猛なトラ<br></div>	
reluctant	<div>rɪlˈʌktənt<br></div>気乗りしない、渋っている	
commence	<div>[kəméns]</div>始める	
devise	<div>dɪvάɪz<br></div>（動）考案する、立案する<br><br>to&nbsp;devise&nbsp;a&nbsp;plan to do&nbsp;something<br><div>策をめぐらす</div>	
foster	<div>fˈɔːstɚ<br></div>促進する、養う	
